store_id	store_name	city	region
S068638	Retail Officia	Tangerang Selatan	Central
S068639	Retail Reprehenderit	Solok	Central
S068640	Retail Saepe	Denpasar	South
S068641	Retail Sunt	Pagaralam	Central
S068642	Retail Ipsam	Tangerang	Central
S068643	Retail Sunt	Kota Administrasi Jakarta Barat	Central
S068644	Retail Similique	Tasikmalaya	West
S068645	Retail Ex	Jambi	South
S068646	Retail Repellendus	Bogor	East
S068647	Retail Quasi	Salatiga	Central
S068648	Retail Pariatur	Kendari	South
S068649	Retail Sapiente	Solok	East
S068650	Retail Non	Sabang	West
S068651	Retail Dolore	Semarang	North
S068652	Retail Facilis	Tanjungpinang	North
S068653	Retail Minus	Bengkulu	South
S068654	Retail Eum	Bukittinggi	West
S068655	Retail Temporibus	Pariaman	South
S068656	Retail Fugit	Sawahlunto	South
S068657	Retail Aut	Bogor	South
S068658	Retail Unde	Kupang	South
S068659	Retail Impedit	Kota Administrasi Jakarta Selatan	South
S068660	Retail Natus	Kediri	West
S068661	Retail Eos	Dumai	South
S068662	Retail Fugiat	Pekalongan	South
S068663	Retail Omnis	Balikpapan	West
S068664	Retail Pariatur	Samarinda	North
S068665	Retail Nobis	Cilegon	West
S068666	Retail Dolore	Padangpanjang	West
S068667	Retail Nemo	Sukabumi	North
S068668	Retail Esse	Palembang	East
S068669	Retail Ab	Tangerang	South
S068670	Retail Tempora	Jambi	East
S068671	Retail Totam	Banjarbaru	South
S068672	Retail Magnam	Meulaboh	West
S068673	Retail Nulla	Batu	North
S068674	Retail Culpa	Tebingtinggi	North
S068675	Retail Quisquam	Prabumulih	South
S068676	Retail Deserunt	Tangerang Selatan	West
S068677	Retail Optio	Lubuklinggau	West
S068678	Retail Autem	Kediri	Central
S068679	Retail Libero	Surakarta	West
S068680	Retail Aut	Pekanbaru	East
S068681	Retail Veritatis	Mataram	South
S068682	Retail Modi	Tangerang	North
S068683	Retail Nesciunt	Kota Administrasi Jakarta Utara	Central
S068684	Retail Exercitationem	Kupang	West
S068685	Retail Mollitia	Samarinda	Central
S068686	Retail Quam	Cimahi	West
S068687	Retail Ab	Bukittinggi	West
S068688	Retail Possimus	Sabang	North
S068689	Retail Esse	Jayapura	South
S068690	Retail Fugit	Batam	West
S068691	Retail At	Palu	South
S068692	Retail Rerum	Pangkalpinang	West
S068693	Retail Fugit	Bitung	South
S068694	Retail Quae	Tangerang Selatan	South
S068695	Retail Amet	Balikpapan	West
S068696	Retail Beatae	Lhokseumawe	South
S068697	Retail Error	Bandar Lampung	West
S068698	Retail Officiis	Padangpanjang	West
S068699	Retail Eos	Depok	West
S068700	Retail Itaque	Pasuruan	West
S068701	Retail Voluptatum	Mataram	South
S068702	Retail Temporibus	Purwokerto	East
S068703	Retail Incidunt	Bima	South
S068704	Retail Repellat	Kupang	Central
S068705	Retail Quidem	Banda Aceh	South
S068706	Retail Fugit	Tarakan	North
S068707	Retail Nam	Tangerang Selatan	Central
S068708	Retail Soluta	Payakumbuh	Central
S068709	Retail Odit	Kota Administrasi Jakarta Utara	Central
S068710	Retail In	Banjar	West
S068711	Retail Eligendi	Banjarbaru	North
S068712	Retail Provident	Palembang	North
S068713	Retail Illum	Tegal	Central
S068714	Retail Error	Malang	South
S068715	Retail Nemo	Bukittinggi	West
S068716	Retail Ea	Jambi	North
S068717	Retail Inventore	Pekanbaru	West
S068718	Retail Placeat	Tidore Kepulauan	West
S068719	Retail Nostrum	Pekanbaru	West
S068720	Retail Id	Semarang	West
S068721	Retail Blanditiis	Banjar	East
S068722	Retail Aut	Prabumulih	Central
S068723	Retail Sint	Jayapura	East
S068724	Retail Consequuntur	Depok	West
S068725	Retail Omnis	Kotamobagu	West
S068726	Retail Ad	Binjai	Central
S068727	Retail Quam	Tidore Kepulauan	South
S068728	Retail Assumenda	Medan	West
S068729	Retail Corrupti	Banjarmasin	South
S068730	Retail Error	Batu	North
S068731	Retail Sed	Payakumbuh	West
S068732	Retail Incidunt	Pangkalpinang	North
S068733	Retail Architecto	Bukittinggi	North
S068734	Retail Doloribus	Lhokseumawe	Central
S068735	Retail Aliquam	Pagaralam	South
S068736	Retail Nemo	Pariaman	North
S068737	Retail Non	Bitung	Central
S068738	Retail Fuga	Jayapura	West
S068739	Retail Accusamus	Mataram	East
S068740	Retail Nam	Mojokerto	North
S068741	Retail Animi	Banjarbaru	Central
S068742	Retail Saepe	Solok	South
S068743	Retail Ratione	Sawahlunto	South
S068744	Retail Excepturi	Denpasar	South
S068745	Retail Cupiditate	Palopo	East
S068746	Retail Ullam	Denpasar	West
S068747	Retail Ratione	Kota Administrasi Jakarta Selatan	North
S068748	Retail Pariatur	Kota Administrasi Jakarta Pusat	North
S068749	Retail Recusandae	Gorontalo	Central
S068750	Retail Recusandae	Pasuruan	South
S068751	Retail Aut	Singkawang	North
S068752	Retail Nihil	Sibolga	West
S068753	Retail Accusamus	Banjarbaru	South
S068754	Retail Cum	Medan	South
S068755	Retail Quas	Pariaman	Central
S068756	Retail Hic	Ambon	East
S068757	Retail Nesciunt	Dumai	South
S068758	Retail Corporis	Yogyakarta	West
S068759	Retail Ipsum	Semarang	North
S068760	Retail Itaque	Parepare	North
S068761	Retail Libero	Balikpapan	Central
S068762	Retail Ipsam	Pematangsiantar	South
S068763	Retail Quis	Parepare	North
S068764	Retail Eum	Cimahi	West
S068765	Retail Maiores	Surakarta	South
S068766	Retail Quasi	Lubuklinggau	East
S068767	Retail Recusandae	Banjarbaru	West
S068768	Retail Numquam	Mataram	Central
S068769	Retail Voluptatem	Pasuruan	West
S068770	Retail Necessitatibus	Ambon	North
S068771	Retail Assumenda	Banjar	North
S068772	Retail Labore	Meulaboh	West
S068773	Retail Sunt	Metro	Central
S068774	Retail Nesciunt	Cimahi	East
S068775	Retail Aliquid	Mojokerto	Central
S068776	Retail Distinctio	Yogyakarta	Central
S068777	Retail Mollitia	Palembang	Central
S068778	Retail Natus	Palangkaraya	East
S068779	Retail Cumque	Pasuruan	Central
S068780	Retail Ad	Gorontalo	Central
S068781	Retail Magnam	Serang	South
S068782	Retail Quisquam	Kendari	East
S068783	Retail Eos	Solok	Central
S068784	Retail Et	Sawahlunto	East
S068785	Retail Quibusdam	Medan	West
S068786	Retail Veniam	Kota Administrasi Jakarta Pusat	Central
S068787	Retail Rem	Jayapura	East
S068788	Retail Nisi	Langsa	North
S068789	Retail Debitis	Kota Administrasi Jakarta Pusat	Central
S068790	Retail Aperiam	Bandar Lampung	East
S068791	Retail Distinctio	Kota Administrasi Jakarta Pusat	West
S068792	Retail Dolores	Bontang	South
S068793	Retail Aliquam	Kota Administrasi Jakarta Pusat	South
S068794	Retail Error	Serang	West
S068795	Retail Odio	Langsa	North
S068796	Retail Dolorum	Mojokerto	South
S068797	Retail Maxime	Blitar	North
S068798	Retail Iste	Padangpanjang	West
S068799	Retail Exercitationem	Pematangsiantar	Central
S068800	Retail Quos	Bima	West
S068801	Retail Eum	Tanjungbalai	East
S068802	Retail At	Tangerang	West
S068803	Retail Unde	Depok	South
S068804	Retail Possimus	Kupang	Central
S068805	Retail Nesciunt	Banda Aceh	West
S068806	Retail Esse	Lubuklinggau	West
S068807	Retail Nemo	Mojokerto	North
S068808	Retail Similique	Pekalongan	Central
S068809	Retail Commodi	Banda Aceh	South
S068810	Retail Labore	Tegal	Central
S068811	Retail Pariatur	Tanjungpinang	North
S068812	Retail Ipsum	Balikpapan	Central
S068813	Retail Culpa	Dumai	South
S068814	Retail Debitis	Manado	Central
S068815	Retail Maxime	Palu	West
S068816	Retail Doloribus	Banda Aceh	West
S068817	Retail Iure	Tangerang Selatan	South
S068818	Retail Provident	Kota Administrasi Jakarta Selatan	West
S068819	Retail Soluta	Kendari	East
S068820	Retail Soluta	Bandar Lampung	West
S068821	Retail Assumenda	Pekanbaru	North
S068822	Retail Nobis	Bandung	South
S068823	Retail In	Jayapura	West
S068824	Retail Quo	Jambi	East
S068825	Retail Ad	Sukabumi	North
S068826	Retail Totam	Pasuruan	Central
S068827	Retail Laudantium	Bontang	Central
S068828	Retail Minima	Bekasi	North
S068829	Retail Consequatur	Metro	South
S068830	Retail Rem	Meulaboh	North
S068831	Retail Asperiores	Palangkaraya	South
S068832	Retail Quis	Padang Sidempuan	North
S068833	Retail Impedit	Bukittinggi	South
S068834	Retail Minima	Prabumulih	Central
S068835	Retail Molestias	Lhokseumawe	West
S068836	Retail Facilis	Jambi	East
S068837	Retail Aperiam	Sukabumi	South
S068838	Retail Iste	Padang	South
S068839	Retail At	Purwokerto	East
S068840	Retail Illo	Makassar	Central
S068841	Retail Veritatis	Banjarmasin	East
S068842	Retail Ipsa	Tidore Kepulauan	West
S068843	Retail Occaecati	Prabumulih	South
S068844	Retail Assumenda	Cimahi	West
S068845	Retail Qui	Subulussalam	West
S068846	Retail Pariatur	Cilegon	West
S068847	Retail Ipsam	Bau-Bau	South
S068848	Retail Iste	Palu	East
S068849	Retail Necessitatibus	Banjarmasin	Central
S068850	Retail Dolorem	Gorontalo	Central
S068851	Retail Perferendis	Bau-Bau	South
S068852	Retail Magni	Kediri	West
S068853	Retail Reiciendis	Palopo	Central
S068854	Retail Dolorem	Tidore Kepulauan	West
S068855	Retail Animi	Surakarta	Central
S068856	Retail Nemo	Jayapura	East
S068857	Retail Impedit	Bengkulu	East
S068858	Retail Asperiores	Semarang	South
S068859	Retail Accusamus	Sungai Penuh	North
S068860	Retail Inventore	Meulaboh	East
S068861	Retail Perspiciatis	Mataram	West
S068862	Retail Magni	Prabumulih	North
S068863	Retail Nihil	Kendari	South
S068864	Retail Labore	Ternate	Central
S068865	Retail Animi	Banjarmasin	East
S068866	Retail Minima	Salatiga	North
S068867	Retail Corporis	Palopo	East
S068868	Retail Recusandae	Tangerang	Central
S068869	Retail Sit	Manado	West
S068870	Retail Inventore	Tangerang	South
S068871	Retail Provident	Cimahi	North
S068872	Retail Ea	Padang Sidempuan	North
S068873	Retail Nulla	Tebingtinggi	North
S068874	Retail Sunt	Sabang	Central
S068875	Retail Error	Batu	West
S068876	Retail Blanditiis	Madiun	East
S068877	Retail Fuga	Ternate	Central
S068878	Retail Quia	Pekalongan	East
S068879	Retail Quisquam	Padang Sidempuan	South
S068880	Retail Esse	Palu	Central
S068881	Retail Laudantium	Kediri	North
S068882	Retail Eaque	Palopo	East
S068883	Retail Ratione	Bandar Lampung	West
S068884	Retail Odio	Subulussalam	Central
S068885	Retail Dolore	Cirebon	West
S068886	Retail Laudantium	Kotamobagu	East
S068887	Retail Provident	Sukabumi	South
S068888	Retail Tenetur	Tangerang Selatan	Central
S068889	Retail Consequuntur	Meulaboh	South
S068890	Retail Repellendus	Banda Aceh	East
S068891	Retail Quos	Bogor	Central
S068892	Retail Voluptatibus	Kota Administrasi Jakarta Utara	Central
S068893	Retail Blanditiis	Pangkalpinang	North
S068894	Retail Eligendi	Meulaboh	Central
S068895	Retail Earum	Malang	East
S068896	Retail Dolorem	Bitung	Central
S068897	Retail Rerum	Ternate	North
S068898	Retail Accusantium	Bekasi	North
S068899	Retail Vitae	Tasikmalaya	Central
S068900	Retail Aperiam	Bau-Bau	Central
S068901	Retail Voluptate	Batu	North
S068902	Retail Perferendis	Yogyakarta	North
S068903	Retail Quo	Palu	Central
S068904	Retail Magni	Jayapura	East
S068905	Retail Fugiat	Kota Administrasi Jakarta Timur	South
S068906	Retail Tempore	Batam	East
S068907	Retail Incidunt	Kota Administrasi Jakarta Barat	South
S068908	Retail Corporis	Binjai	West
S068909	Retail Quisquam	Medan	West
S068910	Retail Asperiores	Surakarta	West
S068911	Retail Non	Kediri	North
S068912	Retail Commodi	Tasikmalaya	East
S068913	Retail Magni	Pontianak	East
S068914	Retail Velit	Pekanbaru	West
S068915	Retail Ab	Manado	South
S068916	Retail Asperiores	Sawahlunto	West
S068917	Retail Repellendus	Binjai	West
S068918	Retail Veniam	Depok	West
S068919	Retail Dignissimos	Batam	North
S068920	Retail Numquam	Prabumulih	East
S068921	Retail Harum	Ambon	West
S068922	Retail Dolor	Makassar	North
S068923	Retail Eius	Tangerang	West
S068924	Retail Facere	Tebingtinggi	North
S068925	Retail Occaecati	Subulussalam	West
S068926	Retail Quam	Dumai	West
S068927	Retail Maiores	Banjar	North
S068928	Retail Enim	Padangpanjang	South
S068929	Retail Saepe	Pasuruan	East
S068930	Retail Fugiat	Magelang	North
S068931	Retail Excepturi	Padangpanjang	Central
S068932	Retail Nihil	Sibolga	South
S068933	Retail Expedita	Mojokerto	East
S068934	Retail Non	Denpasar	East
S068935	Retail Reiciendis	Banjarbaru	North
S068936	Retail Voluptatibus	Langsa	North
S068937	Retail Excepturi	Surakarta	North
S068938	Retail Nemo	Bukittinggi	West
S068939	Retail Ab	Palu	North
S068940	Retail Saepe	Pontianak	West
S068941	Retail Dicta	Kotamobagu	South
S068942	Retail Minima	Kota Administrasi Jakarta Pusat	South
S068943	Retail A	Yogyakarta	South
S068944	Retail Expedita	Langsa	South
S068945	Retail Quis	Cimahi	East
S068946	Retail Eos	Bandar Lampung	North
S068947	Retail Fugiat	Kotamobagu	North
S068948	Retail Officiis	Sorong	North
S068949	Retail Quidem	Pasuruan	Central
S068950	Retail Quia	Padangpanjang	East
S068951	Retail Velit	Pangkalpinang	South
S068952	Retail Aspernatur	Medan	Central
S068953	Retail Vel	Palembang	East
S068954	Retail Expedita	Malang	East
S068955	Retail Veritatis	Tasikmalaya	East
S068956	Retail Animi	Palangkaraya	North
S068957	Retail Autem	Madiun	East
S068958	Retail Facere	Prabumulih	South
S068959	Retail Fuga	Kendari	East
S068960	Retail Eius	Surakarta	South
S068961	Retail Ullam	Kupang	South
S068962	Retail Sint	Mataram	Central
S068963	Retail Amet	Serang	South
S068964	Retail Pariatur	Salatiga	East
S068965	Retail Impedit	Sabang	South
S068966	Retail Non	Mataram	Central
S068967	Retail Neque	Tanjungbalai	South
S068968	Retail Harum	Kota Administrasi Jakarta Selatan	Central
S068969	Retail Temporibus	Jambi	West
S068970	Retail Doloribus	Pagaralam	Central
S068971	Retail Rem	Semarang	West
S068972	Retail Dolorum	Sukabumi	West
S068973	Retail Qui	Kediri	West
S068974	Retail Doloribus	Kota Administrasi Jakarta Selatan	West
S068975	Retail Suscipit	Palu	North
S068976	Retail Eaque	Pekalongan	North
S068977	Retail Maiores	Padang	North
S068978	Retail Harum	Meulaboh	Central
S068979	Retail Aspernatur	Malang	Central
S068980	Retail Amet	Gorontalo	East
S068981	Retail Beatae	Malang	North
S068982	Retail Nulla	Solok	West
S068983	Retail Fuga	Palembang	East
S068984	Retail Ipsa	Pangkalpinang	North
S068985	Retail Soluta	Tidore Kepulauan	North
S068986	Retail Voluptate	Samarinda	South
S068987	Retail Esse	Pangkalpinang	North
S068988	Retail Occaecati	Sawahlunto	Central
S068989	Retail Consequuntur	Subulussalam	South
S068990	Retail Necessitatibus	Bogor	Central
S068991	Retail Molestias	Mataram	Central
S068992	Retail Magnam	Balikpapan	East
S068993	Retail Facere	Metro	Central
S068994	Retail Placeat	Kota Administrasi Jakarta Timur	North
S068995	Retail Neque	Sungai Penuh	South
S068996	Retail Temporibus	Surabaya	North
S068997	Retail Ipsam	Madiun	South
S068998	Retail Rerum	Jambi	North
S068999	Retail Nisi	Mataram	Central
S069000	Retail Voluptatibus	Jambi	Central
S069001	Retail Excepturi	Padangpanjang	East
S069002	Retail Doloremque	Bukittinggi	Central
S069003	Retail Explicabo	Bandung	South
S069004	Retail Voluptates	Banjar	West
S069005	Retail Distinctio	Padang	South
S069006	Retail Praesentium	Lhokseumawe	East
S069007	Retail Quos	Cirebon	East
S069008	Retail Ut	Sungai Penuh	East
S069009	Retail Autem	Cilegon	Central
S069010	Retail Consequatur	Padang Sidempuan	North
S069011	Retail Rerum	Lubuklinggau	South
S069012	Retail Beatae	Malang	South
S069013	Retail Velit	Probolinggo	Central
S069014	Retail Expedita	Binjai	East
S069015	Retail Animi	Pagaralam	East
S069016	Retail Porro	Madiun	Central
S069017	Retail Optio	Mojokerto	Central
S069018	Retail Ipsum	Cirebon	North
S069019	Retail Laboriosam	Batam	East
S069020	Retail Blanditiis	Cilegon	North
S069021	Retail Assumenda	Banjarbaru	West
S069022	Retail Ipsa	Pangkalpinang	Central
S069023	Retail Nobis	Subulussalam	South
S069024	Retail Debitis	Purwokerto	West
S069025	Retail Sit	Pasuruan	North
S069026	Retail Fuga	Purwokerto	West
S069027	Retail Quos	Mojokerto	South
S069028	Retail Hic	Sukabumi	Central
S069029	Retail Fuga	Bengkulu	South
S069030	Retail Aliquid	Sungai Penuh	West
S069031	Retail Iste	Probolinggo	South
S069032	Retail Ipsa	Makassar	South
S069033	Retail Laboriosam	Tarakan	North
S069034	Retail Voluptatem	Ternate	South
S069035	Retail Et	Bitung	North
S069036	Retail Perferendis	Jambi	West
S069037	Retail Vel	Padangpanjang	South
S069038	Retail Modi	Batu	Central
S069039	Retail Reprehenderit	Binjai	West
S069040	Retail Nisi	Subulussalam	West
S069041	Retail Odio	Medan	North
S069042	Retail Quaerat	Ternate	North
S069043	Retail A	Banjarbaru	West
S069044	Retail Debitis	Malang	West
S069045	Retail Omnis	Malang	Central
S069046	Retail Soluta	Subulussalam	Central
S069047	Retail Voluptatem	Sungai Penuh	West
S069048	Retail Omnis	Tanjungpinang	East
S069049	Retail Aspernatur	Denpasar	South
S069050	Retail Libero	Langsa	North
S069051	Retail Sequi	Purwokerto	East
S069052	Retail Ipsam	Gorontalo	South
S069053	Retail Vero	Tasikmalaya	West
S069054	Retail Id	Batam	South
S069055	Retail Porro	Surakarta	Central
S069056	Retail Soluta	Purwokerto	East
S069057	Retail Voluptatum	Tomohon	East
S069058	Retail Ullam	Pasuruan	West
S069059	Retail Ut	Pontianak	Central
S069060	Retail Et	Binjai	East
S069061	Retail Nisi	Metro	East
S069062	Retail Non	Pasuruan	Central
S069063	Retail Consequatur	Cimahi	East
S069064	Retail Quia	Bitung	East
S069065	Retail Incidunt	Bukittinggi	South
S069066	Retail Fuga	Pontianak	Central
S069067	Retail Assumenda	Sibolga	East
S069068	Retail Tempore	Jambi	West
S069069	Retail Vel	Pariaman	West
S069070	Retail Eos	Tangerang Selatan	Central
S069071	Retail Recusandae	Pematangsiantar	East
S069072	Retail Officiis	Pariaman	North
S069073	Retail Vitae	Bukittinggi	North
S069074	Retail Ipsum	Gorontalo	Central
S069075	Retail Placeat	Lhokseumawe	East
S069076	Retail Quod	Serang	North
S069077	Retail Voluptatibus	Kota Administrasi Jakarta Pusat	West
S069078	Retail Culpa	Tegal	Central
S069079	Retail Aperiam	Kota Administrasi Jakarta Utara	North
S069080	Retail Quia	Madiun	Central
S069081	Retail Debitis	Mataram	Central
S069082	Retail Error	Mataram	North
S069083	Retail Illo	Medan	North
S069084	Retail Incidunt	Solok	North
S069085	Retail Laboriosam	Bandung	North
S069086	Retail Exercitationem	Balikpapan	South
S069087	Retail Suscipit	Surakarta	West
S069088	Retail Vitae	Sabang	North
S069089	Retail Sunt	Ternate	East
S069090	Retail Dignissimos	Bau-Bau	South
S069091	Retail Totam	Kupang	Central
S069092	Retail Aspernatur	Mataram	North
S069093	Retail Blanditiis	Pangkalpinang	East
S069094	Retail Corporis	Madiun	Central
S069095	Retail Hic	Subulussalam	West
S069096	Retail Incidunt	Sukabumi	Central
S069097	Retail Aperiam	Samarinda	North
S069098	Retail Sunt	Subulussalam	West
S069099	Retail Ab	Surabaya	North
S069100	Retail Maxime	Probolinggo	North
S069101	Retail Rem	Manado	South
S069102	Retail Odio	Padang Sidempuan	South
S069103	Retail Est	Palangkaraya	South
S069104	Retail Excepturi	Lhokseumawe	Central
S069105	Retail Ipsum	Mataram	Central
S069106	Retail Commodi	Langsa	West
S069107	Retail Reprehenderit	Palu	Central
S069108	Retail Ipsa	Bitung	West
S069109	Retail Harum	Palu	West
S069110	Retail Repudiandae	Banjar	South
S069111	Retail Odit	Bengkulu	West
S069112	Retail Praesentium	Kota Administrasi Jakarta Barat	North
S069113	Retail Natus	Pangkalpinang	South
S069114	Retail Ab	Pariaman	West
S069115	Retail Asperiores	Kendari	West
S069116	Retail Culpa	Tual	East
S069117	Retail Eaque	Mojokerto	West
S069118	Retail Laudantium	Bekasi	Central
S069119	Retail Asperiores	Ambon	East
S069120	Retail At	Padangpanjang	Central
S069121	Retail Vel	Makassar	East
S069122	Retail Ipsam	Blitar	North
S069123	Retail Rerum	Yogyakarta	Central
S069124	Retail Amet	Sorong	North
S069125	Retail Eligendi	Purwokerto	North
S069126	Retail Deleniti	Jambi	North
S069127	Retail Minus	Bandar Lampung	Central
S069128	Retail Optio	Tasikmalaya	East
S069129	Retail Quam	Palu	Central
S069130	Retail Praesentium	Subulussalam	South
S069131	Retail Temporibus	Mataram	Central
S069132	Retail Eum	Dumai	North
